tipo,elemento,x1,y1,x2,y2,ancho_px,alto_px,valor_x,valor_y,texto,descripcion
curva,punto,244,49.5,,,,,,,,"Punto de la curva en píxel (244, 49.5); sin calibración suficiente para valor real."
curva,punto,245,49.5,,,,,,,,"Punto de la curva en píxel (245, 49.5); sin calibración suficiente para valor real."
curva,punto,246,49.0,,,,,,,,"Punto de la curva en píxel (246, 49.0); sin calibración suficiente para valor real."
curva,punto,247,49.0,,,,,,,,"Punto de la curva en píxel (247, 49.0); sin calibración suficiente para valor real."
curva,punto,248,49.0,,,,,,,,"Punto de la curva en píxel (248, 49.0); sin calibración suficiente para valor real."
curva,punto,249,49.0,,,,,,,,"Punto de la curva en píxel (249, 49.0); sin calibración suficiente para valor real."
curva,punto,250,48.5,,,,,,,,"Punto de la curva en píxel (250, 48.5); sin calibración suficiente para valor real."
curva,punto,251,48.0,,,,,,,,"Punto de la curva en píxel (251, 48.0); sin calibración suficiente para valor real."
curva,punto,252,48.0,,,,,,,,"Punto de la curva en píxel (252, 48.0); sin calibración suficiente para valor real."
curva,punto,253,48.0,,,,,,,,"Punto de la curva en píxel (253, 48.0); sin calibración suficiente para valor real."
curva,punto,254,48.0,,,,,,,,"Punto de la curva en píxel (254, 48.0); sin calibración suficiente para valor real."
curva,punto,255,47.5,,,,,,,,"Punto de la curva en píxel (255, 47.5); sin calibración suficiente para valor real."
curva,punto,256,47.0,,,,,,,,"Punto de la curva en píxel (256, 47.0); sin calibración suficiente para valor real."
curva,punto,257,47.0,,,,,,,,"Punto de la curva en píxel (257, 47.0); sin calibración suficiente para valor real."
curva,punto,258,47.0,,,,,,,,"Punto de la curva en píxel (258, 47.0); sin calibración suficiente para valor real."
curva,punto,259,47.0,,,,,,,,"Punto de la curva en píxel (259, 47.0); sin calibración suficiente para valor real."
curva,punto,260,46.5,,,,,,,,"Punto de la curva en píxel (260, 46.5); sin calibración suficiente para valor real."
curva,punto,261,46.0,,,,,,,,"Punto de la curva en píxel (261, 46.0); sin calibración suficiente para valor real."
curva,punto,262,46.0,,,,,,,,"Punto de la curva en píxel (262, 46.0); sin calibración suficiente para valor real."
curva,punto,263,46.0,,,,,,,,"Punto de la curva en píxel (263, 46.0); sin calibración suficiente para valor real."
curva,punto,264,46.0,,,,,,,,"Punto de la curva en píxel (264, 46.0); sin calibración suficiente para valor real."
curva,punto,265,45.5,,,,,,,,"Punto de la curva en píxel (265, 45.5); sin calibración suficiente para valor real."
curva,punto,266,45.5,,,,,,,,"Punto de la curva en píxel (266, 45.5); sin calibración suficiente para valor real."
curva,punto,267,45.0,,,,,,,,"Punto de la curva en píxel (267, 45.0); sin calibración suficiente para valor real."
curva,punto,268,45.0,,,,,,,,"Punto de la curva en píxel (268, 45.0); sin calibración suficiente para valor real."
curva,punto,269,45.0,,,,,,,,"Punto de la curva en píxel (269, 45.0); sin calibración suficiente para valor real."
curva,punto,270,45.0,,,,,,,,"Punto de la curva en píxel (270, 45.0); sin calibración suficiente para valor real."
curva,punto,271,45.0,,,,,,,,"Punto de la curva en píxel (271, 45.0); sin calibración suficiente para valor real."
curva,punto,272,44.0,,,,,,,,"Punto de la curva en píxel (272, 44.0); sin calibración suficiente para valor real."
curva,punto,273,44.0,,,,,,,,"Punto de la curva en píxel (273, 44.0); sin calibración suficiente para valor real."
curva,punto,274,44.0,,,,,,,,"Punto de la curva en píxel (274, 44.0); sin calibración suficiente para valor real."
curva,punto,275,44.0,,,,,,,,"Punto de la curva en píxel (275, 44.0); sin calibración suficiente para valor real."
curva,punto,276,44.0,,,,,,,,"Punto de la curva en píxel (276, 44.0); sin calibración suficiente para valor real."
curva,punto,277,44.0,,,,,,,,"Punto de la curva en píxel (277, 44.0); sin calibración suficiente para valor real."
curva,punto,278,44.0,,,,,,,,"Punto de la curva en píxel (278, 44.0); sin calibración suficiente para valor real."
curva,punto,279,44.0,,,,,,,,"Punto de la curva en píxel (279, 44.0); sin calibración suficiente para valor real."
curva,punto,280,44.0,,,,,,,,"Punto de la curva en píxel (280, 44.0); sin calibración suficiente para valor real."
curva,punto,281,44.0,,,,,,,,"Punto de la curva en píxel (281, 44.0); sin calibración suficiente para valor real."
curva,punto,282,43.5,,,,,,,,"Punto de la curva en píxel (282, 43.5); sin calibración suficiente para valor real."
curva,punto,283,43.5,,,,,,,,"Punto de la curva en píxel (283, 43.5); sin calibración suficiente para valor real."
curva,punto,284,43.5,,,,,,,,"Punto de la curva en píxel (284, 43.5); sin calibración suficiente para valor real."
curva,punto,285,43.0,,,,,,,,"Punto de la curva en píxel (285, 43.0); sin calibración suficiente para valor real."
curva,punto,286,43.0,,,,,,,,"Punto de la curva en píxel (286, 43.0); sin calibración suficiente para valor real."
curva,punto,287,43.0,,,,,,,,"Punto de la curva en píxel (287, 43.0); sin calibración suficiente para valor real."
curva,punto,288,43.0,,,,,,,,"Punto de la curva en píxel (288, 43.0); sin calibración suficiente para valor real."
curva,punto,289,43.0,,,,,,,,"Punto de la curva en píxel (289, 43.0); sin calibración suficiente para valor real."
curva,punto,290,43.0,,,,,,,,"Punto de la curva en píxel (290, 43.0); sin calibración suficiente para valor real."
curva,punto,291,43.0,,,,,,,,"Punto de la curva en píxel (291, 43.0); sin calibración suficiente para valor real."
curva,punto,292,43.0,,,,,,,,"Punto de la curva en píxel (292, 43.0); sin calibración suficiente para valor real."
curva,punto,293,43.0,,,,,,,,"Punto de la curva en píxel (293, 43.0); sin calibración suficiente para valor real."
curva,punto,294,42.5,,,,,,,,"Punto de la curva en píxel (294, 42.5); sin calibración suficiente para valor real."
curva,punto,295,42.5,,,,,,,,"Punto de la curva en píxel (295, 42.5); sin calibración suficiente para valor real."
curva,punto,296,42.5,,,,,,,,"Punto de la curva en píxel (296, 42.5); sin calibración suficiente para valor real."
curva,punto,297,42.5,,,,,,,,"Punto de la curva en píxel (297, 42.5); sin calibración suficiente para valor real."
curva,punto,298,42.5,,,,,,,,"Punto de la curva en píxel (298, 42.5); sin calibración suficiente para valor real."
curva,punto,299,42.5,,,,,,,,"Punto de la curva en píxel (299, 42.5); sin calibración suficiente para valor real."
curva,punto,300,42.0,,,,,,,,"Punto de la curva en píxel (300, 42.0); sin calibración suficiente para valor real."
curva,punto,301,42.0,,,,,,,,"Punto de la curva en píxel (301, 42.0); sin calibración suficiente para valor real."
curva,punto,302,42.0,,,,,,,,"Punto de la curva en píxel (302, 42.0); sin calibración suficiente para valor real."
curva,punto,303,42.0,,,,,,,,"Punto de la curva en píxel (303, 42.0); sin calibración suficiente para valor real."
curva,punto,304,42.0,,,,,,,,"Punto de la curva en píxel (304, 42.0); sin calibración suficiente para valor real."
curva,punto,305,42.0,,,,,,,,"Punto de la curva en píxel (305, 42.0); sin calibración suficiente para valor real."
curva,punto,306,42.0,,,,,,,,"Punto de la curva en píxel (306, 42.0); sin calibración suficiente para valor real."
curva,punto,307,42.0,,,,,,,,"Punto de la curva en píxel (307, 42.0); sin calibración suficiente para valor real."
curva,punto,308,42.0,,,,,,,,"Punto de la curva en píxel (308, 42.0); sin calibración suficiente para valor real."
curva,punto,309,42.0,,,,,,,,"Punto de la curva en píxel (309, 42.0); sin calibración suficiente para valor real."
curva,punto,310,42.0,,,,,,,,"Punto de la curva en píxel (310, 42.0); sin calibración suficiente para valor real."
curva,punto,311,42.0,,,,,,,,"Punto de la curva en píxel (311, 42.0); sin calibración suficiente para valor real."
curva,punto,312,41.5,,,,,,,,"Punto de la curva en píxel (312, 41.5); sin calibración suficiente para valor real."
curva,punto,313,41.5,,,,,,,,"Punto de la curva en píxel (313, 41.5); sin calibración suficiente para valor real."
curva,punto,314,41.5,,,,,,,,"Punto de la curva en píxel (314, 41.5); sin calibración suficiente para valor real."
curva,punto,315,41.0,,,,,,,,"Punto de la curva en píxel (315, 41.0); sin calibración suficiente para valor real."
curva,punto,316,41.0,,,,,,,,"Punto de la curva en píxel (316, 41.0); sin calibración suficiente para valor real."
curva,punto,317,41.0,,,,,,,,"Punto de la curva en píxel (317, 41.0); sin calibración suficiente para valor real."
curva,punto,318,41.0,,,,,,,,"Punto de la curva en píxel (318, 41.0); sin calibración suficiente para valor real."
curva,punto,319,41.0,,,,,,,,"Punto de la curva en píxel (319, 41.0); sin calibración suficiente para valor real."
