tipo,elemento,x1,y1,x2,y2,ancho_px,alto_px,valor_x,valor_y,texto,descripcion
curva,punto,248,92.0,,,,,,,,"Punto de la curva en píxel (248, 92.0); sin calibración suficiente para valor real."
curva,punto,249,91.5,,,,,,,,"Punto de la curva en píxel (249, 91.5); sin calibración suficiente para valor real."
curva,punto,250,91.0,,,,,,,,"Punto de la curva en píxel (250, 91.0); sin calibración suficiente para valor real."
curva,punto,251,90.5,,,,,,,,"Punto de la curva en píxel (251, 90.5); sin calibración suficiente para valor real."
curva,punto,252,90.0,,,,,,,,"Punto de la curva en píxel (252, 90.0); sin calibración suficiente para valor real."
curva,punto,253,89.5,,,,,,,,"Punto de la curva en píxel (253, 89.5); sin calibración suficiente para valor real."
curva,punto,254,89.0,,,,,,,,"Punto de la curva en píxel (254, 89.0); sin calibración suficiente para valor real."
curva,punto,255,88.5,,,,,,,,"Punto de la curva en píxel (255, 88.5); sin calibración suficiente para valor real."
curva,punto,256,87.5,,,,,,,,"Punto de la curva en píxel (256, 87.5); sin calibración suficiente para valor real."
curva,punto,257,87.5,,,,,,,,"Punto de la curva en píxel (257, 87.5); sin calibración suficiente para valor real."
curva,punto,258,86.5,,,,,,,,"Punto de la curva en píxel (258, 86.5); sin calibración suficiente para valor real."
curva,punto,259,86.0,,,,,,,,"Punto de la curva en píxel (259, 86.0); sin calibración suficiente para valor real."
curva,punto,260,85.5,,,,,,,,"Punto de la curva en píxel (260, 85.5); sin calibración suficiente para valor real."
curva,punto,261,85.0,,,,,,,,"Punto de la curva en píxel (261, 85.0); sin calibración suficiente para valor real."
curva,punto,262,84.5,,,,,,,,"Punto de la curva en píxel (262, 84.5); sin calibración suficiente para valor real."
curva,punto,263,84.0,,,,,,,,"Punto de la curva en píxel (263, 84.0); sin calibración suficiente para valor real."
curva,punto,264,83.5,,,,,,,,"Punto de la curva en píxel (264, 83.5); sin calibración suficiente para valor real."
curva,punto,265,83.0,,,,,,,,"Punto de la curva en píxel (265, 83.0); sin calibración suficiente para valor real."
curva,punto,266,82.5,,,,,,,,"Punto de la curva en píxel (266, 82.5); sin calibración suficiente para valor real."
curva,punto,267,82.0,,,,,,,,"Punto de la curva en píxel (267, 82.0); sin calibración suficiente para valor real."
curva,punto,268,81.5,,,,,,,,"Punto de la curva en píxel (268, 81.5); sin calibración suficiente para valor real."
curva,punto,269,81.0,,,,,,,,"Punto de la curva en píxel (269, 81.0); sin calibración suficiente para valor real."
curva,punto,270,80.0,,,,,,,,"Punto de la curva en píxel (270, 80.0); sin calibración suficiente para valor real."
curva,punto,271,80.0,,,,,,,,"Punto de la curva en píxel (271, 80.0); sin calibración suficiente para valor real."
curva,punto,272,79.0,,,,,,,,"Punto de la curva en píxel (272, 79.0); sin calibración suficiente para valor real."
